image_name,image_file,n_gt_boxes,n_pred_boxes,n_correct_matches,n_false_positives,n_false_negatives,avg_confidence,status,paper_score,recommendation,error_category,selector_type,top_n,dataset,model,total_errors,n_boxes,n_correct,n_incorrect,accuracy,conf_threshold
Trip 017 Day 1 19-10-05 Image 15 add_2,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo10\Trip 017 Day 1 19-10-05 Image 15 add_2.png,4.0,6.0,4.0,2.0,0.0,0.838,False positives (FP),3,Not recommended,False Positives (FP),detection_error,20,md_2019_stages,yolo10,,,,,,
Trip 017 Day 1 19-10-05 Image 15 add_2,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo10\Trip 017 Day 1 19-10-05 Image 15 add_2.png,4.0,6.0,4.0,2.0,0.0,0.838,False positives (FP),3,Not recommended,False Positives (FP),detection_error,20,md_2019_stages,yolo10,,,,,,
Trip 064 Day 2 25-11-05 Image 7_13,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo10\Trip 064 Day 2 25-11-05 Image 7_13.png,4.0,6.0,4.0,2.0,0.0,0.8,False positives (FP),3,Not recommended,False Positives (FP),detection_error,20,md_2019_stages,yolo10,,,,,,
Trip 064 Day 2 25-11-05 Image 7_13,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo10\Trip 064 Day 2 25-11-05 Image 7_13.png,4.0,6.0,4.0,2.0,0.0,0.8,False positives (FP),3,Not recommended,False Positives (FP),detection_error,20,md_2019_stages,yolo10,,,,,,
Trip 029 Day 1 22-11-05 Image 9 add_1,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo10\Trip 029 Day 1 22-11-05 Image 9 add_1.png,7.0,5.0,5.0,0.0,2.0,0.86,Missing detections (FN),7,Good for paper,False Negatives (FN),detection_error,20,md_2019_stages,yolo10,,,,,,
Trip 029 Day 1 22-11-05 Image 9 add_1,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo10\Trip 029 Day 1 22-11-05 Image 9 add_1.png,7.0,5.0,5.0,0.0,2.0,0.86,Missing detections (FN),7,Good for paper,False Negatives (FN),detection_error,20,md_2019_stages,yolo10,,,,,,
Trip 017 Day 1 19-10-05 Image 15 add_9,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo10\Trip 017 Day 1 19-10-05 Image 15 add_9.png,2.0,1.0,1.0,0.0,1.0,0.939,Missing detections (FN),7,Good for paper,False Negatives (FN),detection_error,20,md_2019_stages,yolo10,,,,,,
Trip 017 Day 1 19-10-05 Image 15 add_9,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo10\Trip 017 Day 1 19-10-05 Image 15 add_9.png,2.0,1.0,1.0,0.0,1.0,0.939,Missing detections (FN),7,Good for paper,False Negatives (FN),detection_error,20,md_2019_stages,yolo10,,,,,,
Trip 053 Day 2 19-11-05 Image 3_14,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo10\Trip 053 Day 2 19-11-05 Image 3_14.png,4.0,3.0,3.0,0.0,1.0,0.923,Missing detections (FN),7,Good for paper,False Negatives (FN),detection_error,20,md_2019_stages,yolo10,,,,,,
Trip 053 Day 2 19-11-05 Image 3_14,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo10\Trip 053 Day 2 19-11-05 Image 3_14.png,4.0,3.0,3.0,0.0,1.0,0.923,Missing detections (FN),7,Good for paper,False Negatives (FN),detection_error,20,md_2019_stages,yolo10,,,,,,
Trip 053 Day 2 19-11-05 Image 3_10,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo10\Trip 053 Day 2 19-11-05 Image 3_10.png,3.0,2.0,2.0,0.0,1.0,0.936,Missing detections (FN),7,Good for paper,False Negatives (FN),detection_error,20,md_2019_stages,yolo10,,,,,,
Trip 053 Day 2 19-11-05 Image 3_10,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo10\Trip 053 Day 2 19-11-05 Image 3_10.png,3.0,2.0,2.0,0.0,1.0,0.936,Missing detections (FN),7,Good for paper,False Negatives (FN),detection_error,20,md_2019_stages,yolo10,,,,,,
Trip 053 Day 2 19-11-05 Image 3_4,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo10\Trip 053 Day 2 19-11-05 Image 3_4.png,4.0,3.0,3.0,0.0,1.0,0.758,Missing detections (FN),7,Good for paper,False Negatives (FN),detection_error,20,md_2019_stages,yolo10,,,,,,
Trip 073 Day 2 01-12-05 Image 1_9,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo10\Trip 073 Day 2 01-12-05 Image 1_9.png,13.0,12.0,12.0,0.0,1.0,0.876,Missing detections (FN),7,Good for paper,False Negatives (FN),detection_error,20,md_2019_stages,yolo10,,,,,,
Trip 064 Day 2 25-11-05 Image 5_7,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo10\Trip 064 Day 2 25-11-05 Image 5_7.png,6.0,5.0,5.0,0.0,1.0,0.93,Missing detections (FN),7,Good for paper,False Negatives (FN),detection_error,20,md_2019_stages,yolo10,,,,,,
Trip 053 Day 2 19-11-05 Image 2_9,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo10\Trip 053 Day 2 19-11-05 Image 2_9.png,3.0,2.0,2.0,0.0,1.0,0.84,Missing detections (FN),7,Good for paper,False Negatives (FN),detection_error,20,md_2019_stages,yolo10,,,,,,
Trip 053 Day 2 19-11-05 Image 2_9,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo10\Trip 053 Day 2 19-11-05 Image 2_9.png,3.0,2.0,2.0,0.0,1.0,0.84,Missing detections (FN),7,Good for paper,False Negatives (FN),detection_error,20,md_2019_stages,yolo10,,,,,,
Trip 053 Day 2 19-11-05 Image 3_4,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo10\Trip 053 Day 2 19-11-05 Image 3_4.png,4.0,3.0,3.0,0.0,1.0,0.758,Missing detections (FN),7,Good for paper,False Negatives (FN),detection_error,20,md_2019_stages,yolo10,,,,,,
Trip 064 Day 2 25-11-05 Image 7_6,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo10\Trip 064 Day 2 25-11-05 Image 7_6.png,5.0,4.0,4.0,0.0,1.0,0.913,Missing detections (FN),7,Good for paper,False Negatives (FN),detection_error,20,md_2019_stages,yolo10,,,,,,
Trip 064 Day 2 25-11-05 Image 5_7,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo10\Trip 064 Day 2 25-11-05 Image 5_7.png,6.0,5.0,5.0,0.0,1.0,0.93,Missing detections (FN),7,Good for paper,False Negatives (FN),detection_error,20,md_2019_stages,yolo10,,,,,,
Trip 043 Day 2 24-10-05 Image 1_15,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo10\Trip 043 Day 2 24-10-05 Image 1_15.png,3.0,2.0,2.0,0.0,1.0,0.895,Missing detections (FN),7,Good for paper,False Negatives (FN),detection_error,20,md_2019_stages,yolo10,,,,,,
Trip 067 Day 2 01-12-05 Image 1_12,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo10\Trip 067 Day 2 01-12-05 Image 1_12.png,4.0,3.0,3.0,0.0,1.0,0.885,Missing detections (FN),7,Good for paper,False Negatives (FN),detection_error,20,md_2019_stages,yolo10,,,,,,
Trip 067 Day 2 01-12-05 Image 1_12,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo10\Trip 067 Day 2 01-12-05 Image 1_12.png,4.0,3.0,3.0,0.0,1.0,0.885,Missing detections (FN),7,Good for paper,False Negatives (FN),detection_error,20,md_2019_stages,yolo10,,,,,,
Trip 065 Day 2 01-12-05 Image 7_7,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo10\Trip 065 Day 2 01-12-05 Image 7_7.png,6.0,5.0,5.0,0.0,1.0,0.817,Missing detections (FN),7,Good for paper,False Negatives (FN),detection_error,20,md_2019_stages,yolo10,,,,,,
Trip 073 Day 2 01-12-05 Image 1_11,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo10\Trip 073 Day 2 01-12-05 Image 1_11.png,11.0,10.0,7.0,3.0,4.0,0.745,Mixed (FP + FN),5,Challenging case,Mixed (FP + FN),detection_error,20,md_2019_stages,yolo10,7.0,,,,,
Trip 073 Day 2 01-12-05 Image 1_11,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo10\Trip 073 Day 2 01-12-05 Image 1_11.png,11.0,10.0,7.0,3.0,4.0,0.745,Mixed (FP + FN),5,Challenging case,Mixed (FP + FN),detection_error,20,md_2019_stages,yolo10,7.0,,,,,
Trip 017 Day 1 19-10-05 Image 15 add_5,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo10\Trip 017 Day 1 19-10-05 Image 15 add_5.png,4.0,4.0,1.0,3.0,3.0,0.613,Mixed (FP + FN),5,Challenging case,Mixed (FP + FN),detection_error,20,md_2019_stages,yolo10,6.0,,,,,
Trip 073 Day 2 01-12-05 Image 1_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo10\Trip 073 Day 2 01-12-05 Image 1_8.png,18.0,18.0,15.0,3.0,3.0,0.824,Mixed (FP + FN),5,Challenging case,Mixed (FP + FN),detection_error,20,md_2019_stages,yolo10,6.0,,,,,
Trip 053 Day 2 19-11-05 Image 3_15,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo10\Trip 053 Day 2 19-11-05 Image 3_15.png,5.0,7.0,3.0,4.0,2.0,0.768,Mixed (FP + FN),5,Challenging case,Mixed (FP + FN),detection_error,20,md_2019_stages,yolo10,6.0,,,,,
Trip 053 Day 2 19-11-05 Image 3_15,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo10\Trip 053 Day 2 19-11-05 Image 3_15.png,5.0,7.0,3.0,4.0,2.0,0.768,Mixed (FP + FN),5,Challenging case,Mixed (FP + FN),detection_error,20,md_2019_stages,yolo10,6.0,,,,,
Trip 065 Day 2 01-12-05 Image 7_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo10\Trip 065 Day 2 01-12-05 Image 7_8.png,9.0,11.0,7.0,4.0,2.0,0.724,Mixed (FP + FN),5,Challenging case,Mixed (FP + FN),detection_error,20,md_2019_stages,yolo10,6.0,,,,,
Trip 065 Day 2 01-12-05 Image 7_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo10\Trip 065 Day 2 01-12-05 Image 7_8.png,9.0,11.0,7.0,4.0,2.0,0.724,Mixed (FP + FN),5,Challenging case,Mixed (FP + FN),detection_error,20,md_2019_stages,yolo10,6.0,,,,,
Trip 067 Day 2 01-12-05 Image 1_5,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo10\Trip 067 Day 2 01-12-05 Image 1_5.png,10.0,12.0,8.0,4.0,2.0,0.752,Mixed (FP + FN),5,Challenging case,Mixed (FP + FN),detection_error,20,md_2019_stages,yolo10,6.0,,,,,
Trip 067 Day 2 01-12-05 Image 1_5,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo10\Trip 067 Day 2 01-12-05 Image 1_5.png,10.0,12.0,8.0,4.0,2.0,0.752,Mixed (FP + FN),5,Challenging case,Mixed (FP + FN),detection_error,20,md_2019_stages,yolo10,6.0,,,,,
Trip 073 Day 2 01-12-05 Image 1_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo10\Trip 073 Day 2 01-12-05 Image 1_8.png,18.0,18.0,15.0,3.0,3.0,0.824,Mixed (FP + FN),5,Challenging case,Mixed (FP + FN),detection_error,20,md_2019_stages,yolo10,6.0,,,,,
Trip 017 Day 1 19-10-05 Image 15 add_5,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo10\Trip 017 Day 1 19-10-05 Image 15 add_5.png,4.0,4.0,1.0,3.0,3.0,0.613,Mixed (FP + FN),5,Challenging case,Mixed (FP + FN),detection_error,20,md_2019_stages,yolo10,6.0,,,,,
Trip 073 Day 2 01-12-05 Image 1_6,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo10\Trip 073 Day 2 01-12-05 Image 1_6.png,10.0,11.0,8.0,3.0,2.0,0.847,Mixed (FP + FN),5,Challenging case,Mixed (FP + FN),detection_error,20,md_2019_stages,yolo10,5.0,,,,,
Trip 073 Day 2 01-12-05 Image 1_16,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo10\Trip 073 Day 2 01-12-05 Image 1_16.png,8.0,11.0,7.0,4.0,1.0,0.599,Mixed (FP + FN),5,Challenging case,Mixed (FP + FN),detection_error,20,md_2019_stages,yolo10,5.0,,,,,
Trip 053 Day 2 19-11-05 Image 2_5,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo10\Trip 053 Day 2 19-11-05 Image 2_5.png,3.0,4.0,1.0,3.0,2.0,0.796,Mixed (FP + FN),5,Challenging case,Mixed (FP + FN),detection_error,20,md_2019_stages,yolo10,5.0,,,,,
Trip 073 Day 2 01-12-05 Image 1_6,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo10\Trip 073 Day 2 01-12-05 Image 1_6.png,10.0,11.0,8.0,3.0,2.0,0.847,Mixed (FP + FN),5,Challenging case,Mixed (FP + FN),detection_error,20,md_2019_stages,yolo10,5.0,,,,,
Trip 065 Day 2 01-12-05 Image 7_13,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo10\Trip 065 Day 2 01-12-05 Image 7_13.png,8.0,11.0,7.0,4.0,1.0,0.835,Mixed (FP + FN),5,Challenging case,Mixed (FP + FN),detection_error,20,md_2019_stages,yolo10,5.0,,,,,
Trip 065 Day 2 01-12-05 Image 7_13,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo10\Trip 065 Day 2 01-12-05 Image 7_13.png,8.0,11.0,7.0,4.0,1.0,0.835,Mixed (FP + FN),5,Challenging case,Mixed (FP + FN),detection_error,20,md_2019_stages,yolo10,5.0,,,,,
Trip 067 Day 2 01-12-05 Image 1_7,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo10\Trip 067 Day 2 01-12-05 Image 1_7.png,7.0,8.0,5.0,3.0,2.0,0.79,Mixed (FP + FN),5,Challenging case,Mixed (FP + FN),detection_error,20,md_2019_stages,yolo10,5.0,,,,,
Trip 067 Day 2 01-12-05 Image 1_7,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo10\Trip 067 Day 2 01-12-05 Image 1_7.png,7.0,8.0,5.0,3.0,2.0,0.79,Mixed (FP + FN),5,Challenging case,Mixed (FP + FN),detection_error,20,md_2019_stages,yolo10,5.0,,,,,
Trip 804 Day 1 02-12-05 Image 3_11,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 804 Day 1 02-12-05 Image 3_11.png,3.0,6.0,3.0,3.0,0.0,0.753,False positives (FP),3,Not recommended,False Positives (FP),detection_error,20,md_2019_stages,yolo11,,,,,,
Trip 804 Day 1 02-12-05 Image 3_11,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 804 Day 1 02-12-05 Image 3_11.png,3.0,6.0,3.0,3.0,0.0,0.753,False positives (FP),3,Not recommended,False Positives (FP),detection_error,20,md_2019_stages,yolo11,,,,,,
Trip 029 Day 1 22-11-05 Image 9 add_13,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 029 Day 1 22-11-05 Image 9 add_13.png,2.0,5.0,2.0,3.0,0.0,0.624,False positives (FP),3,Not recommended,False Positives (FP),detection_error,20,md_2019_stages,yolo11,,,,,,
Trip 029 Day 1 22-11-05 Image 9 add_13,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 029 Day 1 22-11-05 Image 9 add_13.png,2.0,5.0,2.0,3.0,0.0,0.624,False positives (FP),3,Not recommended,False Positives (FP),detection_error,20,md_2019_stages,yolo11,,,,,,
Trip 067 Day 2 01-12-05 Image 1_11,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 067 Day 2 01-12-05 Image 1_11.png,8.0,10.0,8.0,2.0,0.0,0.776,False positives (FP),3,Not recommended,False Positives (FP),detection_error,20,md_2019_stages,yolo11,,,,,,
Trip 067 Day 2 01-12-05 Image 1_11,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 067 Day 2 01-12-05 Image 1_11.png,8.0,10.0,8.0,2.0,0.0,0.776,False positives (FP),3,Not recommended,False Positives (FP),detection_error,20,md_2019_stages,yolo11,,,,,,
Trip 065 Day 2 01-12-05 Image 7_3,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 065 Day 2 01-12-05 Image 7_3.png,9.0,11.0,9.0,2.0,0.0,0.773,False positives (FP),3,Not recommended,False Positives (FP),detection_error,20,md_2019_stages,yolo11,,,,,,
Trip 065 Day 2 01-12-05 Image 7_3,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 065 Day 2 01-12-05 Image 7_3.png,9.0,11.0,9.0,2.0,0.0,0.773,False positives (FP),3,Not recommended,False Positives (FP),detection_error,20,md_2019_stages,yolo11,,,,,,
Trip 017 Day 1 19-10-05 Image 15 add_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 017 Day 1 19-10-05 Image 15 add_8.png,5.0,7.0,5.0,2.0,0.0,0.715,False positives (FP),3,Not recommended,False Positives (FP),detection_error,20,md_2019_stages,yolo11,,,,,,
Trip 017 Day 1 19-10-05 Image 15 add_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 017 Day 1 19-10-05 Image 15 add_8.png,5.0,7.0,5.0,2.0,0.0,0.715,False positives (FP),3,Not recommended,False Positives (FP),detection_error,20,md_2019_stages,yolo11,,,,,,
Trip 073 Day 2 01-12-05 Image 1_2,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 073 Day 2 01-12-05 Image 1_2.png,8.0,10.0,8.0,2.0,0.0,0.669,False positives (FP),3,Not recommended,False Positives (FP),detection_error,20,md_2019_stages,yolo11,,,,,,
Trip 073 Day 2 01-12-05 Image 1_2,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 073 Day 2 01-12-05 Image 1_2.png,8.0,10.0,8.0,2.0,0.0,0.669,False positives (FP),3,Not recommended,False Positives (FP),detection_error,20,md_2019_stages,yolo11,,,,,,
Trip 064 Day 2 25-11-05 Image 5_12,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 064 Day 2 25-11-05 Image 5_12.png,3.0,5.0,3.0,2.0,0.0,0.642,False positives (FP),3,Not recommended,False Positives (FP),detection_error,20,md_2019_stages,yolo11,,,,,,
Trip 064 Day 2 25-11-05 Image 5_12,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 064 Day 2 25-11-05 Image 5_12.png,3.0,5.0,3.0,2.0,0.0,0.642,False positives (FP),3,Not recommended,False Positives (FP),detection_error,20,md_2019_stages,yolo11,,,,,,
Trip 065 Day 2 01-12-05 Image 7_2,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_detection_yolo11\Trip 065 Day 2 01-12-05 Image 7_2.png,7.0,8.0,7.0,1.0,0.0,0.881,False positives (FP),3,Not recommended,False Positives (FP),detection_error,20,md_2019_stages,yolo11,,,,,,
