image_name,image_file,n_boxes,n_correct,n_incorrect,accuracy,avg_confidence,status,paper_score,recommendation,error_category,selector_type,top_n,conf_threshold,dataset,model
1701151546-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_densenet121_focal\1701151546-0007-R.png,27,14,13,0.519,0.769,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_species,densenet121_focal
1307210661-0010-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_densenet121_focal\1307210661-0010-R.png,42,11,31,0.262,0.627,"Mixed (some correct, some wrong)",4,Not recommended,Mixed Results,classification_error,20,0.75,mp_idb_species,densenet121_focal
1307210661-0010-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_densenet121_focal\1307210661-0010-R.png,42,11,31,0.262,0.627,"Mixed (some correct, some wrong)",4,Not recommended,Mixed Results,classification_error,20,0.75,mp_idb_species,densenet121_focal
1307210661-0001-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_densenet121_focal\1307210661-0001-R.png,31,11,20,0.355,0.735,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,densenet121_focal
1307210661-0001-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_densenet121_focal\1307210661-0001-R.png,31,11,20,0.355,0.735,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,densenet121_focal
1701151546-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_densenet121_focal\1701151546-0007-R.png,27,14,13,0.519,0.769,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,densenet121_focal
1701151546-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_densenet121_focal\1701151546-0007-R.png,27,14,13,0.519,0.769,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,densenet121_focal
1704282807-0019-R_G,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_densenet121_focal\1704282807-0019-R_G.png,41,31,10,0.756,0.758,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,densenet121_focal
1704282807-0019-R_G,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_densenet121_focal\1704282807-0019-R_G.png,41,31,10,0.756,0.758,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,densenet121_focal
1307210661-0002-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_densenet121_focal\1307210661-0002-R.png,25,16,9,0.64,0.678,"Mixed (some correct, some wrong)",4,Not recommended,Mixed Results,classification_error,20,0.75,mp_idb_species,densenet121_focal
1307210661-0002-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_densenet121_focal\1307210661-0002-R.png,25,16,9,0.64,0.678,"Mixed (some correct, some wrong)",4,Not recommended,Mixed Results,classification_error,20,0.75,mp_idb_species,densenet121_focal
1704282807-0004-R_T,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_densenet121_focal\1704282807-0004-R_T.png,11,5,6,0.455,0.812,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,densenet121_focal
1704282807-0004-R_T,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_densenet121_focal\1704282807-0004-R_T.png,11,5,6,0.455,0.812,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,densenet121_focal
1409171742-0009-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_densenet121_focal\1409171742-0009-R.png,6,4,2,0.667,0.877,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,densenet121_focal
1409171742-0009-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_densenet121_focal\1409171742-0009-R.png,6,4,2,0.667,0.877,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,densenet121_focal
1409171742-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_densenet121_focal\1409171742-0007-R.png,4,2,2,0.5,0.842,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,densenet121_focal
1409171742-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_densenet121_focal\1409171742-0007-R.png,4,2,2,0.5,0.842,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,densenet121_focal
1409191647-0009-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_densenet121_focal\1409191647-0009-R.png,7,5,2,0.714,0.793,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,densenet121_focal
1409191647-0009-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_densenet121_focal\1409191647-0009-R.png,7,5,2,0.714,0.793,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,densenet121_focal
1603223711-0002-T_G,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_densenet121_focal\1603223711-0002-T_G.png,2,1,1,0.5,0.962,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,densenet121_focal
1603223711-0002-T_G,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_densenet121_focal\1603223711-0002-T_G.png,2,1,1,0.5,0.962,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,densenet121_focal
1603223711-0006-G,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_densenet121_focal\1603223711-0006-G.png,1,1,0,1.0,0.566,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,0.75,mp_idb_species,densenet121_focal
1603223711-0006-G,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_densenet121_focal\1603223711-0006-G.png,1,1,0,1.0,0.566,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,0.75,mp_idb_species,densenet121_focal
1409171742-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1409171742-0007-R.png,4,0,4,0.0,0.837,All wrong,5,Challenging case,All Wrong,classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1409171742-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1409171742-0007-R.png,4,0,4,0.0,0.837,All wrong,5,Challenging case,All Wrong,classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1603223711-0002-T_G,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1603223711-0002-T_G.png,2,0,2,0.0,0.914,All wrong,5,Challenging case,All Wrong,classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1603223711-0002-T_G,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1603223711-0002-T_G.png,2,0,2,0.0,0.914,All wrong,5,Challenging case,All Wrong,classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1708161076-0001-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1708161076-0001-R.png,1,0,1,0.0,1.0,All wrong,5,Challenging case,All Wrong,classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1708161076-0001-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1708161076-0001-R.png,1,0,1,0.0,1.0,All wrong,5,Challenging case,All Wrong,classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1708161076-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1708161076-0007-R.png,1,0,1,0.0,1.0,All wrong,5,Challenging case,All Wrong,classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1708161076-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1708161076-0007-R.png,1,0,1,0.0,1.0,All wrong,5,Challenging case,All Wrong,classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1603223711-0006-G,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1603223711-0006-G.png,1,0,1,0.0,0.997,All wrong,5,Challenging case,All Wrong,classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1603223711-0006-G,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1603223711-0006-G.png,1,0,1,0.0,0.997,All wrong,5,Challenging case,All Wrong,classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1703121298-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1703121298-0007-R.png,1,0,1,0.0,0.989,All wrong,5,Challenging case,All Wrong,classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1703121298-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1703121298-0007-R.png,1,0,1,0.0,0.989,All wrong,5,Challenging case,All Wrong,classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1409191647-0001-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1409191647-0001-R.png,1,0,1,0.0,0.865,All wrong,5,Challenging case,All Wrong,classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1409191647-0001-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1409191647-0001-R.png,1,0,1,0.0,0.865,All wrong,5,Challenging case,All Wrong,classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1305121398-0003-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1305121398-0003-R.png,1,0,1,0.0,0.811,All wrong,5,Challenging case,All Wrong,classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1305121398-0003-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1305121398-0003-R.png,1,0,1,0.0,0.811,All wrong,5,Challenging case,All Wrong,classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1707180816-0007-T,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1707180816-0007-T.png,1,0,1,0.0,0.464,All wrong,3,Not recommended,All Wrong,classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1707180816-0007-T,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1707180816-0007-T.png,1,0,1,0.0,0.464,All wrong,3,Not recommended,All Wrong,classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1708161076-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1708161076-0007-R.png,1,0,1,0.0,1.0,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1708161076-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1708161076-0007-R.png,1,0,1,0.0,1.0,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1708161076-0001-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1708161076-0001-R.png,1,0,1,0.0,1.0,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1708161076-0001-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1708161076-0001-R.png,1,0,1,0.0,1.0,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1603223711-0006-G,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1603223711-0006-G.png,1,0,1,0.0,0.997,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1603223711-0006-G,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1603223711-0006-G.png,1,0,1,0.0,0.997,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1703121298-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1703121298-0007-R.png,1,0,1,0.0,0.989,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1703121298-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1703121298-0007-R.png,1,0,1,0.0,0.989,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1709041080-0020-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1709041080-0020-R.png,2,1,1,0.5,0.988,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1709041080-0020-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1709041080-0020-R.png,2,1,1,0.5,0.988,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1603223711-0002-T_G,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1603223711-0002-T_G.png,2,0,2,0.0,0.914,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1603223711-0002-T_G,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1603223711-0002-T_G.png,2,0,2,0.0,0.914,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1409191647-0001-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1409191647-0001-R.png,1,0,1,0.0,0.865,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1409191647-0001-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1409191647-0001-R.png,1,0,1,0.0,0.865,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1409171742-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1409171742-0007-R.png,4,0,4,0.0,0.837,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1409171742-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1409171742-0007-R.png,4,0,4,0.0,0.837,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1305121398-0003-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1305121398-0003-R.png,1,0,1,0.0,0.811,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1305121398-0003-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1305121398-0003-R.png,1,0,1,0.0,0.811,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1704282807-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1704282807-0007-R.png,16,13,3,0.812,0.799,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1704282807-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1704282807-0007-R.png,16,13,3,0.812,0.799,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1701151546-0015-R_T,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1701151546-0015-R_T.png,37,9,28,0.243,0.767,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1701151546-0015-R_T,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1701151546-0015-R_T.png,37,9,28,0.243,0.767,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1701151546-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1701151546-0007-R.png,27,7,20,0.259,0.778,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1701151546-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1701151546-0007-R.png,27,7,20,0.259,0.778,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1704282807-0019-R_G,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1704282807-0019-R_G.png,41,25,16,0.61,0.704,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1704282807-0019-R_G,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1704282807-0019-R_G.png,41,25,16,0.61,0.704,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1307210661-0001-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1307210661-0001-R.png,31,16,15,0.516,0.754,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1307210661-0001-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1307210661-0001-R.png,31,16,15,0.516,0.754,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1307210661-0002-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1307210661-0002-R.png,25,11,14,0.44,0.745,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1307210661-0002-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1307210661-0002-R.png,25,11,14,0.44,0.745,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1704282807-0015-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1704282807-0015-R.png,21,8,13,0.381,0.772,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1704282807-0015-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1704282807-0015-R.png,21,8,13,0.381,0.772,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1704282807-0005-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1704282807-0005-R.png,18,9,9,0.5,0.769,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1704282807-0005-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1704282807-0005-R.png,18,9,9,0.5,0.769,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1307210661-0010-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1307210661-0010-R.png,42,35,7,0.833,0.79,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1307210661-0010-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1307210661-0010-R.png,42,35,7,0.833,0.79,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1409171742-0009-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1409171742-0009-R.png,6,1,5,0.167,0.794,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1409171742-0009-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1409171742-0009-R.png,6,1,5,0.167,0.794,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1409191647-0009-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1409191647-0009-R.png,7,2,5,0.286,0.775,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1409191647-0009-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1409191647-0009-R.png,7,2,5,0.286,0.775,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1703121298-0008-G,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1703121298-0008-G.png,1,1,0,1.0,0.598,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1703121298-0008-G,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b0_focal\1703121298-0008-G.png,1,1,0,1.0,0.598,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,0.75,mp_idb_species,efficientnet_b0_focal
1701151546-0015-R_T,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1701151546-0015-R_T.png,37,0,37,0.0,0.882,All wrong,5,Challenging case,All Wrong,classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1701151546-0015-R_T,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1701151546-0015-R_T.png,37,0,37,0.0,0.882,All wrong,5,Challenging case,All Wrong,classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1408290968-0003-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1408290968-0003-R.png,1,0,1,0.0,0.921,All wrong,5,Challenging case,All Wrong,classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1408290968-0003-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1408290968-0003-R.png,1,0,1,0.0,0.921,All wrong,5,Challenging case,All Wrong,classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1703121298-0009-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1703121298-0009-R.png,1,0,1,0.0,0.76,All wrong,5,Challenging case,All Wrong,classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1703121298-0009-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1703121298-0009-R.png,1,0,1,0.0,0.76,All wrong,5,Challenging case,All Wrong,classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1409191647-0001-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1409191647-0001-R.png,1,0,1,0.0,0.683,All wrong,3,Not recommended,All Wrong,classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1409191647-0001-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1409191647-0001-R.png,1,0,1,0.0,0.683,All wrong,3,Not recommended,All Wrong,classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1703121298-0008-G,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1703121298-0008-G.png,1,0,1,0.0,0.543,All wrong,3,Not recommended,All Wrong,classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1703121298-0008-G,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1703121298-0008-G.png,1,0,1,0.0,0.543,All wrong,3,Not recommended,All Wrong,classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1312132815-0001-G,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1312132815-0001-G.png,1,0,1,0.0,0.488,All wrong,3,Not recommended,All Wrong,classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1312132815-0001-G,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1312132815-0001-G.png,1,0,1,0.0,0.488,All wrong,3,Not recommended,All Wrong,classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1703121298-0005-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1703121298-0005-R.png,1,0,1,0.0,0.488,All wrong,3,Not recommended,All Wrong,classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1703121298-0005-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1703121298-0005-R.png,1,0,1,0.0,0.488,All wrong,3,Not recommended,All Wrong,classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
